file_name,state,inference_transcript,transcript,reviewed_transcript,url,created_at,submitted_at,reviewed_at,audio_duration,original_id
STT_GR_0029_0064_392172_to_393484,accepted,ཤི་རྒྱི་དང་ཉམས་ལེན་མ་སྐྱེས་ན།  ,ཤེས་བཞིན་དུ་ཉམས་ལེན་མ་བྱས་ན། ,ཤེས་བཞིན་དུ་ཉམས་ལེན་མ་བྱས་ན། ,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0029_0064_392172_to_393484.wav,2025-06-20 16:42:28.134,2025-07-22 09:40:38.580,2025-10-18 07:03:12.788,1.312,STT_GR_0029
STT_GR_0029_0065_394412_to_395532,accepted,རྐམ་པོ་དཔེ་གསུམ་ལ་བཏུག ,སྒམ་པ་པོ་གསུང་ལས་བཅུད,སྒམ་པ་པོ་པའི་གསུང་ལས་ཁྱོད་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0029_0065_394412_to_395532.wav,2025-06-20 16:42:28.134,2025-07-22 09:40:49.658,2025-10-18 07:03:30.396,1.12,STT_GR_0029
STT_GR_0029_0066_396428_to_397932,accepted,ཤིས་བརྒྱུད་དང་ཉམས་ལེན་ཡ་ན་པ་རྗེས་ལ།  ,ཤེས་བཞིན་དུ་ཉམས་ལེན་མ་བྱས་ན། ,ཤེས་བཞིན་དུ་ཉམས་ལེན་མི་བྱེད་ན། ,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0029_0066_396428_to_397932.wav,2025-06-20 16:42:28.134,2025-07-22 09:41:00.357,2025-10-18 07:03:50.564,1.504,STT_GR_0029
STT_GR_0029_0068_400940_to_401676,accepted,མིའི་པ་ཚུ་ལ།  ,ནད་པ་ཞིག་ལ་,ནད་པ་ཞིག་ལ་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0029_0068_400940_to_401676.wav,2025-06-20 16:42:28.134,2025-07-22 09:41:05.343,2025-10-18 07:04:00.290,0.736,STT_GR_0029
STT_GR_0029_0069_401772_to_405484,accepted,ནའི་པ་དེ་ལ་རང་བཞིན་རེད་བ་ཁོང་མ་གང་ན། ཁྱོན་ནས་མ་འཛུས་དེ་ར་ཡག་ཡོད་ན་དེ་ཕུན་ློག་ཡོད་མ་རེད་བ།  ,ནད་པ་ཞིག་ལ་རིན་ཆེན་རིལ་བུ་ཁུག་མ་གང་ཡོད། ཁྱོན་ནས་མ་ཟོས་ནས་བཞག་བཞག་ན་དེ་ནས་ཕན་ཐོགས་ཡོད་མ་རེད་བ,ནད་པ་གཅིག་ལ་རིན་ཆེན་རིལ་བུ་ཁུག་མ་གང་ཡོད་ན། ཁྱོན་ནས་མ་ཟ་རྫོ་ནས་བཞག་བཞག་ན་དེ་ནས་ཕན་ཐོགས་ཡོད་མ་རེད་བ།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0029_0069_401772_to_405484.wav,2025-06-20 16:42:28.134,2025-07-22 09:41:50.336,2025-10-18 07:05:47.664,3.712,STT_GR_0029
STT_GR_0029_0070_406796_to_408076,accepted,ཨེ་ནས་དེ་ནང་བཞིན་བྟགས་དགོས་རེད་དེ།  ,དེ་ནས་དེ་ནང་བཞིན་ལྟ་དགོས་རེད་བརྫས། ,དེ་ནས་དེ་ནང་བཞིན་བལྟ་དགོས་རེད་བརྫས། ,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0029_0070_406796_to_408076.wav,2025-06-20 16:42:28.134,2025-07-22 09:42:01.755,2025-10-18 07:06:03.621,1.28,STT_GR_0029
STT_GR_0029_0071_409800_to_417600,accepted,དེ་རིང་མཐའ་ན་བླ་མའོ་བོང་རང་རྒྱུན་ིན་དུ་རྒྱ་རིས་རང་ཐེམ་བླ་མ་ས་མཚམས་དང་། རང་གི་སྒོ་གསུམ་མཉམ་པ་ཆེན་པོར་གྱོད་བསམ།  ,དེ་ནས་མཐར་བླ་མ་འོད་རང་བཞིན་དུ་གྱུར་ནས། རང་ལ་འཐིམ། བླ་མའི་གསང་གསུམ་དང་རང་གི་སྒོམ་གསུམ་མཉམ་པ་ཆེན་པོར་གྱུར་གསུངས,དེ་ནས་མཐར་བླ་མ་འོད་རང་བཞིན་དུ་གྱུར་ནས། རང་འཐིམ། བླ་མའི་གསང་གསུམ་དང་རང་གི་སྒོམ་གསུམ་མཉམ་པ་ཆེན་པོར་གྱུར་གསུངས།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0029_0071_409800_to_417600.wav,2025-06-20 16:42:28.134,2025-07-22 09:42:57.876,2025-10-18 07:06:35.896,7.8,STT_GR_0029
STT_GR_0029_0080_548300_to_550800,accepted,ཚོ་དབག་སྐྱིལ་པོ་འདུག་པ་དེ་ག་རེ།  ,ཚོར་བ་སྐྱིད་པོ་འདུག་པ་དེ་ག་རེ་རེད། ,ཚོར་བ་སྐྱིད་པོ་འདུག་པ་དེ་ག་རེས་རེད། ,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0029_0080_548300_to_550800.wav,2025-06-20 16:42:28.134,2025-07-22 15:56:00.933,2025-10-19 06:33:41.793,2.5,STT_GR_0029
STT_GR_0032_0012_55611_to_57691,accepted,ཨུ། ྔ་ཚོམས་ཚར་བ་དང་ྱོད་ྱི།  ,ཨོ་འོ་འོ། ཕྱག་འཚལ་བ་མཆོད་ཅིང་,ཨུམ་འོ། ཕྱག་འཚལ་བ་དང་མཆོད་ཅིང་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0032_0012_55611_to_57691.wav,2025-06-20 16:42:28.134,2025-07-22 15:57:22.415,2025-10-19 06:34:51.654,2.08,STT_GR_0032
STT_GR_0032_0018_72464_to_78416,transcribing,ཨ་གསོལ་བ་དག་པ་ནི་ལོ་བྱང་ཆུབ་ད་དབང་ག་བ་དི་ྲ་སོར། ཞི་ྱམ།  ,གསོལ་བཏབ་པ་ནི། བླ་ལྡན་བྱང་ཆུབ་འདི་ལ་དབང་བསྐུར་བར་མཛད་དུ་གསོལ། འོ་འོ་ཞེས་གསོལ,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0032_0018_72464_to_78416.wav,2025-06-20 16:42:28.134,2025-07-22 15:57:57.248,2025-10-19 06:35:07.188,5.952,STT_GR_0032
STT_GR_0033_0011_31868_to_32988,accepted,རང་ཡང་དེ་དེ་དེ།  ,རང་ཡང་དེ་དེ་དེ།  ,རང་ཡང་དེ་དེ་དེ།  ,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0011_31868_to_32988.wav,2025-06-20 16:42:28.134,2025-07-22 15:59:20.038,2025-10-19 06:40:15.017,1.12,STT_GR_0033
STT_GR_0033_0013_34332_to_35548,accepted,ག་ཚོད་ཏེི་ནང་དེ་རེ།  ,ག་ཚོད་བལྟས་བསྡད་ན་དེ་རེད,ག་ཚོད་བལྟས་ན་དེ་རེད།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0013_34332_to_35548.wav,2025-06-20 16:42:28.134,2025-07-22 15:59:29.774,2025-10-19 06:40:29.964,1.216,STT_GR_0033
STT_GR_0032_0029_159700_to_161400,trashed,ཨེ་མ་ ,,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0032_0029_159700_to_161400.wav,2025-06-20 16:42:28.134,2025-07-22 15:58:38.175,,1.7,STT_GR_0032
STT_GR_0032_0030_209200_to_211000,trashed,མེ་བ་ ,,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0032_0030_209200_to_211000.wav,2025-06-20 16:42:28.134,2025-07-22 15:58:39.645,,1.8,STT_GR_0032
STT_GR_0033_0002_12124_to_13020,accepted,འདི།  ,འདི།  ,འདི་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0002_12124_to_13020.wav,2025-06-20 16:42:28.134,2025-07-22 15:58:43.563,2025-10-19 06:35:17.450,0.896,STT_GR_0033
STT_GR_0033_0007_24284_to_26780,accepted,དེ་རིང་ད་རྒྱ་ྩས་ལགས་ལ་ཡ་སོ་བདུན་མར་ྡད་ཅིག ,དེ་ནས་ད་རྒྱལ་སྲས་ལག་ལེན་སོ་བདུན་མ་དེ་གཅིག,དེ་ནས་ད་རྒྱལ་སྲས་ལག་ལེན་སོ་བདུན་མ་དེ་གཅིག,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0007_24284_to_26780.wav,2025-06-20 16:42:28.134,2025-07-22 15:58:58.991,2025-10-19 06:35:25.816,2.496,STT_GR_0033
STT_GR_0033_0010_29532_to_31452,accepted,བླ་མ་ཆི་མའི་རྡོ་རྗེ་ཟེར་ལྷམ་ཡང་ཡོད་རེད།  ,བླ་མ་འཆི་མེད་རྡོ་རྗེའི་བྱིན་རླབས་ཀྱང་ཡོད་རེད།,བླ་མ་འཆི་མེད་རྡོ་རྗེའི་བྱིན་རླབས་ཀྱང་ཡོད་རེད།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0010_29532_to_31452.wav,2025-06-20 16:42:28.134,2025-07-22 15:59:16.592,2025-10-19 06:40:10.282,1.92,STT_GR_0033
STT_GR_0033_0024_54716_to_55964,accepted,ཤད་ཞར་ཏེར་ལ་དེར་ཡ།  ,བཤད་བཞག་ལེ་དེ་གས་དེ་རེད,བཤད་བཞག་ལེ་དེ་ཡིན་ན་དེ་རེད།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0024_54716_to_55964.wav,2025-06-20 16:42:28.134,2025-07-22 16:00:21.365,2025-10-19 06:41:10.188,1.248,STT_GR_0033
STT_GR_0033_0029_64220_to_64763,accepted,ཨེ་།  ,ཨེ,ཨེ།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0029_64220_to_64763.wav,2025-06-20 16:42:28.134,2025-07-22 16:00:25.941,2025-10-19 06:41:16.762,0.543,STT_GR_0033
STT_GR_0033_0031_66684_to_68188,accepted,ཛ་བུ་གླི་ཀའི་ྱུ་ཚོགས་ཁང་ ,འཛམ་བུ་གླིང་ལ་ཆོས་ཚོགས་ཁག,འཛམ་བུ་གླིང་གི་ཆོས་ཚོགས་ཁག,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0031_66684_to_68188.wav,2025-06-20 16:42:28.134,2025-07-22 16:00:41.075,2025-10-19 06:41:27.958,1.504,STT_GR_0033
STT_GR_0033_0037_80284_to_82012,accepted,ཁོ་ཚོ་འབྲོ་ཐོགས་ི་བཙོ་གོ་གས་ཡོད་མ་རེད།  ,ཁོ་ཚོ་འགྲོ་སོང་གཏོང་འདུག་སྤྱད་ཡོད་མ་རེད,ཁོང་ཚོ་འགྲོ་སོང་གཏོང་འདུག་ཆེད་ཡོད་མ་རེད།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0037_80284_to_82012.wav,2025-06-20 16:42:28.134,2025-07-22 16:00:55.451,2025-10-19 06:41:59.546,1.728,STT_GR_0033
STT_GR_0033_0038_82268_to_83964,accepted,དེ་རིང་ད་ྟ་ཉི་ཚང་ཐམས་ཅད་ཁོ་ཚོས་ ,དེ་ནས་ད་ལྟ་སྦྱིན་བདག་ཐམས་ཅད་ཁོ་ཚོས,དེ་ནས་ད་ལྟ་སྦྱིན་བདག་ཐམས་ཅད་ཁོང་ཚོས་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0038_82268_to_83964.wav,2025-06-20 16:42:28.134,2025-07-22 16:01:06.938,2025-10-19 06:42:14.874,1.696,STT_GR_0033
STT_GR_0033_0039_84220_to_85340,accepted,ཨེ། མཇས་འདུན་ཡོང་རེད།  ,ཨེ་བྱེད་འདོད་ཡོད་རེད,ཨེ། བྱེད་འདོད་ཡོད་རེད།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0039_84220_to_85340.wav,2025-06-20 16:42:28.134,2025-07-22 16:01:16.434,2025-10-19 06:42:27.206,1.12,STT_GR_0033
STT_GR_0033_0041_86812_to_87484,accepted,ཕེབ་ྱིས་སོང་ན།  ,ཕན་སོང་ན་,ཕན་སོང་ན་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0041_86812_to_87484.wav,2025-06-20 16:42:28.134,2025-07-22 16:01:22.191,2025-10-19 06:42:30.757,0.672,STT_GR_0033
STT_GR_0033_0042_87804_to_89852,accepted,ཨ་དེ་རིང་ངང་རང་ཉིད་ལ་ཤ་ན་དགལ་རྩ།  ,དེ་ནས་ང་རང་ཉིད་ལ་ཤི་ན་དགེ་རྩ་,དེ་ནས་ང་རང་ཉིད་ལ་ཤི་ན་དགེ་རྩ་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0042_87804_to_89852.wav,2025-06-20 16:42:28.134,2025-07-22 16:01:31.775,2025-10-19 06:42:35.287,2.048,STT_GR_0033
STT_GR_0033_0047_100604_to_102556,accepted,ཟབ་རཅས་ཆེན་པོའི་སྐབས་ལ་དེ་འདྲའ་བསམ་བློ་གཏང་བཏང་ན།  ,བྱམས་བརྩེ་ཆེན་པོའི་ངང་ནས་དེ་ནས་བསམ་བློ་བཏང་ནས་,བྱམས་བརྩེ་ཆེན་པོའི་ངང་ནས་དེ་ནས་བསམ་བློ་བཏང་ནས་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0047_100604_to_102556.wav,2025-06-20 16:42:28.134,2025-07-22 16:01:47.563,2025-10-19 06:42:42.569,1.952,STT_GR_0033
STT_GR_0033_0055_117020_to_119420,accepted,གསུང་གསལ་དང་ན་ཚོང་རིག་འགག་དགེ་འདུན་པ་རེད་ཟེ།  ,ལྷུང་བཟེད་ནང་ལ་ཐོན་དུས་ང་དགེ་འདུན་པ་རེད་ཟེར། ,ལྷུང་བཟེད་ནང་ལ་འཐུང་དུས་ང་དགེ་འདུན་པ་རེད། ,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0055_117020_to_119420.wav,2025-06-20 16:42:28.134,2025-07-22 16:02:20.106,2025-10-19 06:43:34.255,2.4,STT_GR_0033
STT_GR_0033_0057_122364_to_123900,accepted,ཡོང་དུས་མིན་ན་ད་ལས་རེད།  ,ཡོན་ཏན་མེད་ན་ད་ལས་རེད,ཡོན་ཏན་མེད་ན་ད་ལས་རེད།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0057_122364_to_123900.wav,2025-06-20 16:42:28.134,2025-07-22 16:02:42.044,2025-10-19 06:43:42.379,1.536,STT_GR_0033
STT_GR_0033_0059_125372_to_126268,accepted,ཟབ་ྱས་ལས་མེད་པ།  ,བྱམས་བརྩེ་ལ་ལྷད་མེད་པ,བྱམས་བརྩེ་ལ་ལྷད་མེད་པ་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0059_125372_to_126268.wav,2025-06-20 16:42:28.134,2025-07-22 16:02:53.817,2025-10-19 06:43:48.951,0.896,STT_GR_0033
STT_GR_0033_0064_135996_to_137564,accepted,འདི་བསྡད་ཡོད་རད། ཟམ་པག་ཚད་མི་དེ་གས་ ,གཏན་གཏན་ཡོད། བྱམས་པ་ཚད་མེད་ཅིག་གི,གཏན་གཏན་ཡོད། བྱམས་པ་ཚད་མེད་དེ་གིས་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0064_135996_to_137564.wav,2025-06-20 16:42:28.134,2025-07-22 16:03:19.182,2025-10-19 06:44:03.947,1.568,STT_GR_0033
STT_GR_0033_0065_137820_to_139164,accepted,དེ་རང་ལ་དངོས་ནས་ཕེབས་ཡིན་སོང་།  ,དེ་རང་ལ་དངོས་སུ་ཕན་གསུང་,དེ་རང་ལ་དངོས་ལ་ཕན་སོང་།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0065_137820_to_139164.wav,2025-06-20 16:42:28.134,2025-07-22 16:03:31.646,2025-10-19 06:44:22.491,1.344,STT_GR_0033
STT_GR_0033_0082_177792_to_179648,accepted,དེ་དང་པོ་ཟ་ཕང་རེ་སེམ་ྱིན་དེ་རྒྱ།  ,དེ་དང་པོ་བྱམས་པ་ཡིས་སེམས་ཅན་ཐམས་ཅད་,དེ་དང་པོ་བྱམས་པ་ལས་སེམས་ཅན་ཐམས་ཅད་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0082_177792_to_179648.wav,2025-06-20 16:42:28.134,2025-07-22 16:05:18.511,2025-10-19 06:45:17.265,1.856,STT_GR_0033
STT_GR_0033_0087_186336_to_188768,accepted,ད་ཟབ་བརྗེད་ཀི་མི་པར་གཏོང་གི་འདུག་ཟེ་ཧ་གོ་ནས།  ,ད་བྱམས་བརྩེ་ཡིས་མེད་པར་གཏོང་གི་འདུག་བསམ་ཧ་གོ་ནས་,ད་བྱམས་བརྩེ་ཡིས་མེད་པར་གཏོང་གི་འདུག་བསམས་ཧ་གོ་ནས་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0087_186336_to_188768.wav,2025-06-20 16:42:28.134,2025-07-22 16:05:53.976,2025-10-19 06:46:00.765,2.432,STT_GR_0033
STT_GR_0033_0097_208800_to_210240,accepted,བཟམ་པ་མ་བྱེད་ཡོང་གི་མི་འདུག ,བྱམས་པ་མ་སྐྱེས་ན་ཡོང་གི་མི་འདུག ,བྱམས་པ་མ་སྐྱེས་ནས་ཡོང་གི་མི་འདུག ,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0097_208800_to_210240.wav,2025-06-20 16:42:28.134,2025-07-22 16:07:27.843,2025-10-19 06:46:57.744,1.44,STT_GR_0033
STT_GR_0033_0106_226144_to_226784,accepted,ཨེ།  ,ཨེ།  ,ཨེ།  ,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0106_226144_to_226784.wav,2025-06-20 16:42:28.134,2025-07-22 16:08:24.384,2025-10-19 06:48:08.872,0.64,STT_GR_0033
STT_GR_0033_0109_232064_to_233984,accepted,རྩེ་བ་ལས་ཀྱང་བླ་ས་ལེས་སོང།  ,ལྟེ་བ་ལས་ཀྱང་གླ་རྩི་ལེན་གསུང་,ལྟེ་བ་ལས་ཀྱང་གླ་རྩི་ལེན་གསུངས།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0109_232064_to_233984.wav,2025-06-20 16:42:28.134,2025-07-22 16:08:37.115,2025-10-19 06:48:18.400,1.92,STT_GR_0033
STT_GR_0033_0113_240864_to_241472,accepted,གསུམ་ཡོད་རེད།  ,གསུང་ཡོད་རེད།  ,གསུང་ཡོད་རེད།  ,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0113_240864_to_241472.wav,2025-06-20 16:42:28.134,2025-07-22 16:08:42.349,2025-10-19 06:48:22.015,0.608,STT_GR_0033
STT_GR_0033_0114_241728_to_242528,accepted,དེ་ཐབས་ཤེས་རེད།  ,དེ་ཐབས་ཤེས་རེད།  ,དེ་ཐབས་ཤེས་རེད།  ,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0114_241728_to_242528.wav,2025-06-20 16:42:28.134,2025-07-22 16:08:45.889,2025-10-19 06:48:32.761,0.8,STT_GR_0033
STT_GR_0033_0119_247136_to_247808,transcribing,ཙི་ ,བྱས,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0033_0119_247136_to_247808.wav,2025-06-20 16:42:28.134,2025-07-22 16:09:05.626,2025-10-19 06:48:48.730,0.672,STT_GR_0033
STT_GR_0034_0027_124716_to_126764,accepted,དེ་རྒྱུ་གྲོགས་ཐམ་ཆད་པ་ཡང་ཉོང་འདུག་ཡོད་རེད།  ,དེ་ནས་ཆོས་གྲོགས་ཐམས་ཅད་ལ་ཡང་ཉོན་འདོད་ཡོད་རེད། ,དེ་ཆོས་གྲོགས་ཐམས་ཅད་ཀྱིས་ཀྱང་ཉན་འདོད་ཡོད་རེད། ,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0027_124716_to_126764.wav,2025-06-20 16:42:28.134,2025-07-22 16:22:20.406,2025-10-19 06:57:25.947,2.048,STT_GR_0034
STT_GR_0034_0028_127116_to_129484,transcribing,ཨེ། དེ་རིང་ཚོགས་གང་རེ་ཡིན་ཟེ་དུསན་ཕ་གི།  ,ཨེ། དེ་ནས་ཚོགས་ག་རེ་ཡི་རྐྱེན་པ་ཡི,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0028_127116_to_129484.wav,2025-06-20 16:42:28.134,2025-07-22 16:22:36.567,2025-10-19 06:57:39.062,2.368,STT_GR_0034
STT_GR_0034_0148_404192_to_407456,accepted,དེ་ནས་དེ་ཡང་མཐར་ཐོག་དེ་རིང་ཐོག་རྟག་པ་བསྡད་པ་ལ་བསྟུན་ནས།  ,དེ་ནས་དེ་ཡང་མཐར་ཐུག་དོན་དམ་པའི་བདེན་པ་ལ་བརྟེན་ནས་,དེ་ནས་དེ་ཡང་མཐར་ཐུག་དོན་དམ་གྱི་བདེན་པ་ལ་བརྟེན་ནས་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0148_404192_to_407456.wav,2025-06-20 16:42:28.134,2025-07-22 21:06:36.529,2025-10-19 07:02:24.657,3.264,STT_GR_0034
STT_GR_0034_0149_407488_to_408096,accepted,ཨེ་ཧེ།  ,ཨེ་,ཨེ་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0149_407488_to_408096.wav,2025-06-20 16:42:28.134,2025-07-22 21:06:43.899,2025-10-19 07:02:28.741,0.608,STT_GR_0034
STT_GR_0034_0150_408288_to_409440,accepted,དེ་ནས་མཐར་ཐོབ་ེ་པའི།  ,དེ་ནས་མཐར་ཐུག་,དེ་ནས་མཐར་ཐུག་ཨེ།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0150_408288_to_409440.wav,2025-06-20 16:42:28.134,2025-07-22 21:06:53.177,2025-10-19 07:02:45.524,1.152,STT_GR_0034
STT_GR_0034_0151_409632_to_411296,accepted,ཨ་དམ་བཅའ་ར་ཚངས་རྒྱུ་བརྒྱ་གོ་འཕང་གི་ ,ཐམས་ཅད་ལ་སངས་རྒྱས་ཀྱི་གོ་འཕང་རེད,ཐམས་ཅད་ལ་སངས་རྒྱས་ཀྱི་གོ་འཕང་རེ་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0151_409632_to_411296.wav,2025-06-20 16:42:28.134,2025-07-22 21:07:04.244,2025-10-19 07:03:09.805,1.664,STT_GR_0034
STT_GR_0034_0152_411392_to_412832,accepted,ཡོ་ད་ཡུང་ཡི་པ་རེད།  ,ཡོད་དང་ཡོད་བཞིན་པ་རེད,ཡོད་དང་ཡོད་བཞིན་པ་རེད།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0152_411392_to_412832.wav,2025-06-20 16:42:28.134,2025-07-22 21:07:12.011,2025-10-19 07:03:15.702,1.44,STT_GR_0034
STT_GR_0034_0154_414848_to_417088,accepted,ཨེ། དེ་ལྟག་བུ་ཁོ་རང་དེ་སྐྱེ་གནས་རིག་བཞིན་བར་དེ།  ,ཨེ་དེ་ལྟ་བུ་ཁོ་རང་ཚོ་སྐྱེ་གནས་སུ་ཤེས་པ་དེ་,ཨེ། དེ་ལྟ་བུ་ཁོ་རང་དེའི་སྐྱེ་གནས་སུ་ཞེས་པ་དེ་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0154_414848_to_417088.wav,2025-06-20 16:42:28.134,2025-07-22 21:07:29.372,2025-10-19 07:04:00.079,2.24,STT_GR_0034
STT_GR_0034_0155_417120_to_420159,accepted,ཨ་ཅག་རྩ་ཆེན་པོ་ཡིན་པ་དེ་དེ་ནྲས་སྤྱི་ནས་དེ་གྱི་ཕར་དེ།  ,ཧ་ཅང་རྩ་ཆེན་པོ་ཡིན་པ་དེ་དེ་ནས་སྐྱེ་གནས་སུ་མཆིས་པ་དེ,ཧ་ཅང་རྩ་ཆེན་པོ་ཡིན་པ་དེ་དེ་ནས། སྐྱེ་གནས་སུ་སྐྱེས་པ་དེ་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0155_417120_to_420159.wav,2025-06-20 16:42:28.134,2025-07-22 21:07:49.741,2025-10-19 07:04:24.345,3.039,STT_GR_0034
STT_GR_0034_0156_420448_to_421600,accepted,ཨེ་དེ་ལས།  ,ཨེ་དེ་ནས,ཨེ་དེ་ནས་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0156_420448_to_421600.wav,2025-06-20 16:42:28.134,2025-07-22 21:07:54.879,2025-10-19 07:04:29.988,1.152,STT_GR_0034
STT_GR_0034_0158_429512_to_431431,accepted,མེ་ར་འདྲ་ལ་ཚེམ་དང་།  ,སེམས་དང་,མི་རང་འདྲ་ན་སེམས་དང་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0158_429512_to_431431.wav,2025-06-20 16:42:28.134,2025-07-22 21:09:07.768,2025-10-19 07:06:42.471,1.919,STT_GR_0034
STT_GR_0034_0159_431464_to_433191,accepted,ལུས་ཀྱི་གང་གཙོ་བ་ྱེད་པོ་རེད།  ,ལུས་གཉིས་གང་གཙོ་བོ་ཆེན་པོ་རེད,ལུས་གཉིས་གང་གཙོ་བོ་ཆེན་པོ་རེད།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0159_431464_to_433191.wav,2025-06-20 16:42:28.134,2025-07-22 21:09:18.251,2025-10-19 07:06:53.763,1.727,STT_GR_0034
STT_GR_0034_0160_433224_to_434215,accepted,བརྟག་དཔྱད་གཏང་དགོས་ག་རེད།  ,བརྟག་དཔྱད་གཏང་དགོས་རེད,བརྟག་དཔྱད་གཏང་དགོས་མ་རེད།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0160_433224_to_434215.wav,2025-06-20 16:42:28.134,2025-07-22 21:09:26.114,2025-10-19 07:07:11.790,0.991,STT_GR_0034
STT_GR_0034_0170_453640_to_456904,accepted,དམ་པ་དང་ྙིང་ྗི་ཚད་མའི་ཕ་ཏི་ཙི་སྟོས་ན། དེ་ནས་སེམས་དེ་ནམ་ཁ་དང་།  ,བྱམས་པ་དང་སྙིང་རྗེ་ཚད་མེད་པ་སྐྱེས་ནས་དེ་ནས་སེམས་དེ་ནམ་མཁའ་དང་,བྱམས་པ་དང་སྙིང་རྗེ་ཚད་མེད་པ་དེ་ལ་བརྟེན་ནས་དེ་ནས་སེམས་དེ་ནམ་མཁའ་དང་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0170_453640_to_456904.wav,2025-06-20 16:42:28.134,2025-07-22 21:11:25.673,2025-10-19 07:09:25.325,3.264,STT_GR_0034
STT_GR_0034_0171_456936_to_458792,accepted,ཨེ། ཆད་མེད་པ་ཆགས་བསྡད་ཡོད་རེད།  ,ཚད་མེད་ཆགས་བསྡད་ཡོད་རེད,ཨེ། ཚད་མེད་པ་ཆགས་བསྡད་ཡོད་རེད།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0171_456936_to_458792.wav,2025-06-20 16:42:28.134,2025-07-22 21:11:33.584,2025-10-19 07:09:39.422,1.856,STT_GR_0034
STT_GR_0034_0172_459080_to_460039,accepted,ད་མ་ལག་པའི་དཔེ།  ,དེ་ནས་མི་ལ་རས་པས,དེ་ནས་མི་ལ་རས་པས་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0172_459080_to_460039.wav,2025-06-20 16:42:28.134,2025-07-22 21:11:40.175,2025-10-19 07:09:46.285,0.959,STT_GR_0034
